,id,Mun_Code,Reg_Name,Pro_Name,Mun_Name,water,food,shelter,health,education,work,peace,participation,protect,environment
719,719,166711000,REGION XIII (Caraga),SURIGAO DEL NORTE,GIGAQUIT,21.2029726,77.54010695,4.760798885,67.09593326,9.645131938,53.15452362,22.52670692,87.73485429,99.06537577,0.292353723
720,720,166804000,REGION XIII (Caraga),SURIGAO DEL SUR,CAGWAIT,18.33883668,34.86238532,1.778003556,89.28091939,5.870793417,50.54622534,32.02946406,89.16797488,98.42523548,0.565862032
721,721,166805000,REGION XIII (Caraga),SURIGAO DEL SUR,CANTILAN,10.15899582,66.50641026,5.958158996,86.57223387,5.523012552,51.4273403,10.71129707,93.98577416,97.92010669,0.92934568
722,722,72231000,REGION VII (CENTRAL VISAYAS),CEBU,MEDELLIN,27.00379629,21.17794486,1.790702672,68.08895162,29.26792224,55.0345547,2.464006876,90.41603412,97.78066941,45.50014174
723,723,83710000,REGION VIII (EASTERN VISAYAS),LEYTE,BURAUEN,13.81328253,39.21074727,2.408818726,37.24496426,7.688075918,45.80943195,7.974959173,90.17851871,99.19766153,45.51153086
724,724,86023000,REGION VIII (EASTERN VISAYAS),SAMAR (WESTERN SAMAR),ZUMARRAGA,17.1998733,46.37681159,3.262591067,74.41588065,9.200743494,59.26328264,22.64808362,,99.22675667,0
725,725,87802000,REGION VIII (EASTERN VISAYAS),BILIRAN,BILIRAN,1.496598639,50.4211793,0.544217687,57.9414838,7.24399078,53.5161584,0.986394558,89.59246535,99.14109703,0.092901676
726,726,87803000,REGION VIII (EASTERN VISAYAS),BILIRAN,CABUCGAYAN,9.214354995,60.78066914,2.085354025,81.61853347,7.92337832,42.08585941,14.76721629,93.44814316,99.2201969,0.209065718
727,727,83719000,REGION VIII (EASTERN VISAYAS),LEYTE,HILONGOS,20.05914243,42.52404547,1.856415311,67.86285922,9.607679466,44.55863118,1.954986036,57.12506503,98.73878703,0.005370406
728,728,83720000,REGION VIII (EASTERN VISAYAS),LEYTE,HINDANG,11.92881193,47.85522788,1.178451178,52.16454878,5.513057241,41.63212037,5.988455988,92.32398877,98.74308454,0.001875121
729,729,83721000,REGION VIII (EASTERN VISAYAS),LEYTE,INOPACAN,16.32902124,41.66666667,1.61093483,92.72839923,6.652860471,52.94794836,1.04954845,91.27349909,98.98310154,0.034661951
730,730,83731000,REGION VIII (EASTERN VISAYAS),LEYTE,MAHAPLAG,8.90073831,55.25956284,8.223954061,83.11670605,5.722171113,51.78890238,6.706316653,92.61043022,99.10783697,45.51199583
731,731,83734000,REGION VIII (EASTERN VISAYAS),LEYTE,MATALOM,31.66332665,46.58553076,2.079158317,87.59608297,5.269376181,42.69394056,0.801603206,89.54741705,98.57190302,0.010911174
732,732,86401000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,ANAHAWAN,2.294056309,23.97476341,1.511991658,78.69328494,4.318322023,48.18504136,4.3274244,85.95786141,98.58726099,45.63200099
733,733,86402000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,BONTOC,8.943473469,57.32725892,0.897496457,89.29828929,3.987189752,51.29357654,0.204692174,87.47275558,98.64415093,0.032227614
734,734,86403000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,HINUNANGAN,7.258297258,65.59485531,1.673881674,94.8987907,4.65678863,47.91627292,6.940836941,84.30744596,99.03589538,91.07789726
735,735,86404000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,HINUNDAYAN,0.737359551,67.95069337,0.948033708,64.61340206,6.690454951,47.1577165,0.105337079,88.51444851,98.89295889,45.53211275
736,736,86405000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,LIBAGON,5.171931786,54.83870968,3.746155997,94.87772637,5.327746184,54.33288796,3.2708974,89.28736238,98.70789109,70.41368358
737,737,86406000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,LILOAN,4.137180185,41.54471545,4.373072038,83.66455558,5.364058869,52.61548264,17.96407186,91.58083483,98.77402944,0.474023142
738,738,86407000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,CITY OF MAASIN (Capital),11.50781644,46.69652856,1.522945033,87.7904492,4.92516718,50.32597061,0.574886536,90.45582048,97.73959794,0.006213401
739,739,86408000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,MACROHON,5.09470934,47.35516373,0.740256913,93.92691446,4.929396662,50.08112094,0.130633573,89.99390337,98.07551672,0.100097448
740,740,86409000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,MALITBOG,6.836397926,58.98334794,1.272984441,90.31867901,4.063824483,50.41716329,1.037246582,85.77847577,98.62793296,0.454943257
741,741,86410000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,PADRE BURGOS,3.612982241,36.92810458,1.530924679,92.14845483,6.214285714,52.11927583,15.18677281,89.34271031,98.23280137,0.036824144
742,742,86411000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,PINTUYAN,1.015434606,50.75593952,2.152721365,68.36403034,5.186170213,54.15415415,9.545085297,77.54935884,99.2125123,4.498250919
743,743,86412000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,SAINT BERNARD,1.124978028,47.32370433,2.689400598,84.90877075,4.698216735,48.35614198,2.232378274,87.09984152,98.85127181,98.89992094
744,744,86413000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,SAN FRANCISCO,1.932045303,41.07806691,0.699533644,58.75975359,11.53558052,59.11563017,0.133244504,85.53947172,98.88076407,0.625054958
745,745,86414000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,SAN JUAN (CABALIAN),2.046783626,56.19047619,2.566601689,88.95668998,5.668556185,51.57917665,6.172839506,91.51298964,98.80199219,45.68379094
746,746,86415000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,SAN RICARDO,1.106282102,21.4511041,1.343342552,77.20207254,6.32967033,51.21822731,1.264322402,77.5204879,98.99298139,4.079700625
747,747,86416000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,SILAGO,0.425381071,48.52791878,1.878766395,87.67745599,4.498525074,43.01225919,51.08117689,84.99412916,99.0405373,4.05253828
748,748,86418000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,TOMAS OPPUS,14.88739397,53.44827586,1.871892366,99.42467505,5.781448539,55.64304462,0.146241591,85.36849711,98.76865672,0.013136143
749,749,86419000,REGION VIII (EASTERN VISAYAS),SOUTHERN LEYTE,LIMASAWA,10.8137045,65,0.428265525,99.84029811,4.63980464,53.73420146,0,87.51031183,98.61409008,1.111484776
750,750,160203000,REGION XIII (Caraga),AGUSAN DEL NORTE,CITY OF CABADBARAN,7.362265746,48.46827133,1.338593772,72.82099344,5.995792426,49.15944864,15.21769762,88.44318686,98.26722253,46.27588497
751,751,160205000,REGION XIII (Caraga),AGUSAN DEL NORTE,JABONGA,11.6548849,51.67427702,2.35635309,77.51673666,9.148154627,54.24448217,34.69276781,86.71497585,98.6758109,47.86805053
752,752,160206000,REGION XIII (Caraga),AGUSAN DEL NORTE,KITCHARAO,7.029730481,54.69255663,6.335093081,35.83562902,5.862403101,44.95502716,11.80883579,94.06720617,98.70839809,0.303589773
753,753,160207000,REGION XIII (Caraga),AGUSAN DEL NORTE,LAS NIEVES,21.17860381,55.31190926,1.776971895,80.8180973,14.09511229,45.03847479,24.8413418,87.82726046,98.92306609,45.87494334
754,754,160208000,REGION XIII (Caraga),AGUSAN DEL NORTE,MAGALLANES,53.84010485,52.43902439,1.677588467,84.63305322,5.089118199,52.850896,32.55570118,94.23525492,96.59637264,1.374303505
755,755,160209000,REGION XIII (Caraga),AGUSAN DEL NORTE,NASIPIT,11.35839327,50.47619048,1.424888045,73.02624105,4.334715417,49.82223174,6.038811236,90.8800426,97.86209691,45.59051976
756,756,160210000,REGION XIII (Caraga),AGUSAN DEL NORTE,SANTIAGO,12.61814745,29.03225806,1.299621928,66.01058636,7.583351493,47.44189935,16.63516068,93.01652893,98.98323225,49.96776911
757,757,160211000,REGION XIII (Caraga),AGUSAN DEL NORTE,TUBAY,12.53869969,38.39779006,2.128482972,59.29998769,5.495670613,48.81235919,16.33126935,87.58471281,98.13091609,45.89067936
758,758,160212000,REGION XIII (Caraga),AGUSAN DEL NORTE,REMEDIOS T. ROMUALDEZ,17.34317343,43.39869281,1.814268143,57.77080063,7.476375764,49.71057175,13.83763838,88.84045336,98.58637439,45.72788131
759,759,160301000,REGION XIII (Caraga),AGUSAN DEL SUR,CITY OF BAYUGAN,37.17439774,52.6299505,3.061612921,72.01130765,7.86521977,47.84466878,18.23372668,90.29379276,98.57173311,45.71231835
760,760,160303000,REGION XIII (Caraga),AGUSAN DEL SUR,ESPERANZA,21.03661188,45.07735584,2.269762588,75.43513722,7.742608696,48.42748276,34.48125924,81.73390997,99.13903432,45.67692651
761,761,160306000,REGION XIII (Caraga),AGUSAN DEL SUR,PROSPERIDAD (Capital),50.18334556,53.63506771,1.440096006,47.62260084,11.79466863,46.90170462,20.14134276,90.22763854,98.73655166,45.65881449
762,762,160314000,REGION XIII (Caraga),AGUSAN DEL SUR,SIBAGAT,42.72322115,81.44395187,3.196557553,65.56486017,10.33776868,47.81816288,23.4670355,86.51862558,98.5940477,46.38331129
763,763,166701000,REGION XIII (Caraga),SURIGAO DEL NORTE,ALEGRIA,8.576642336,59.38069217,2.828467153,58.3488864,6.258322237,54.82287255,29.13625304,88.61407782,98.68030561,0.206602501
764,764,166702000,REGION XIII (Caraga),SURIGAO DEL NORTE,BACUAG,6.901408451,72.3255814,1.830985915,58.56991845,5.907172996,54.07315978,31.61971831,91.68162364,98.78503383,0.114741659
765,765,166704000,REGION XIII (Caraga),SURIGAO DEL NORTE,BURGOS,3.284258211,54.17867435,0.679501699,33.10417768,3.178484108,45.88828549,68.17667044,86.01883986,98.98907104,0.127810049
766,766,166706000,REGION XIII (Caraga),SURIGAO DEL NORTE,CLAVER,13.81532857,91.94630872,1.233011069,38.0996665,6.726389311,51.01366349,33.01106908,88.69801361,96.56424496,1.964099162
767,767,166707000,REGION XIII (Caraga),SURIGAO DEL NORTE,DAPA,17.36801836,51.44927536,1.721499617,68.06783767,7.03678704,48.80302654,53.78729916,87.21991003,98.96946891,0.086163635
768,768,166708000,REGION XIII (Caraga),SURIGAO DEL NORTE,DEL CARMEN,17.13615023,40.5362776,3.403755869,48.92430279,6.060606061,50.88369441,47.74061033,86.61918225,99.35584185,2.487203172
769,769,166714000,REGION XIII (Caraga),SURIGAO DEL NORTE,MAINIT,6.17540218,50.59171598,1.59142017,49.65964981,5.903814262,55.94927492,13.4751773,84.77992596,98.72621124,45.53763102
770,770,166715000,REGION XIII (Caraga),SURIGAO DEL NORTE,MALIMONO,1.167108753,22.5251076,2.413793103,60.20828692,6.482939633,49.53818242,52.78514589,92.1790185,99.01960784,0.594278201
771,771,166716000,REGION XIII (Caraga),SURIGAO DEL NORTE,PILAR,26.7822736,64.58885942,1.734104046,83.50472193,4.583516968,56.47391578,53.13102119,84.32116489,99.18699187,0.077161907
772,772,166717000,REGION XIII (Caraga),SURIGAO DEL NORTE,PLACER,8.868445262,41.32231405,1.913523459,80.80639389,5.230769231,53.82569805,29.03403864,91.8284491,98.35387909,0.450258096
773,773,166718000,REGION XIII (Caraga),SURIGAO DEL NORTE,SAN BENITO,28.64628821,21.56862745,3.580786026,80.83254494,5.124223602,50.64478312,57.99126638,86.80606958,99.25980755,6.975778131
774,774,166719000,REGION XIII (Caraga),SURIGAO DEL NORTE,SAN FRANCISCO (ANAO-AON),18.01083838,13.26315789,6.471150781,9.78127136,5.650736399,50.30699959,23.52566146,91.36201209,98.50192413,45.749899
775,775,166720000,REGION XIII (Caraga),SURIGAO DEL NORTE,SAN ISIDRO,15.88319088,62.5,4.131054131,25.44360902,3.321470937,49.62199313,42.94871795,82.41638225,99.35603892,0.088214197
776,776,166721000,REGION XIII (Caraga),SURIGAO DEL NORTE,SANTA MONICA (SAPAO),10.35616438,45.76719577,1.04109589,49.02737752,4.481500782,49.15891195,68.38356164,85.77429609,99.18256131,0.04386637
777,777,166722000,REGION XIII (Caraga),SURIGAO DEL NORTE,SISON,4.378578646,46.71328671,1.178848097,31.75344904,3.545193229,52.62859089,19.23206467,85.40478905,98.59369061,45.55926836
778,778,166723000,REGION XIII (Caraga),SURIGAO DEL NORTE,SOCORRO,11.30561634,30.72702332,1.99367858,86.65266374,6.206312222,54.87118744,38.43909555,90.27516357,99.22092123,1.67243836
779,779,166724000,REGION XIII (Caraga),SURIGAO DEL NORTE,SURIGAO CITY (Capital),11.7532105,61.43386897,4.028076892,67.22815322,7.04019762,51.2616984,26.9681742,93.64785872,97.65079118,46.43695372
780,780,166725000,REGION XIII (Caraga),SURIGAO DEL NORTE,TAGANA-AN,12.52403186,50.58365759,1.071134304,60.29856051,4.870301747,50.35051912,47.92639385,90.12052593,98.18602386,0.813242923
781,781,166727000,REGION XIII (Caraga),SURIGAO DEL NORTE,TUBOD,3.639344262,41.80327869,1.213114754,65.00290192,9.81512605,51.87351094,20.81967213,91.16570463,98.38096579,0.063026352
782,782,166802000,REGION XIII (Caraga),SURIGAO DEL SUR,BAYABAS,7.947398513,60.30701754,1.54373928,59.67606479,5.497526113,45.98920863,3.945111492,93.15286624,98.40764331,0.573273225
783,783,166806000,REGION XIII (Caraga),SURIGAO DEL SUR,CARMEN,2.107191938,49.23976608,1.19102153,81.04773655,62.59440249,46.71348315,4.076958314,90.45133855,97.95109694,1.059418938
784,784,166807000,REGION XIII (Caraga),SURIGAO DEL SUR,CARRASCAL,12.03746003,21.67182663,1.690269529,63.99719355,5.676855895,50.46657488,10.3471905,90.56897549,97.45540282,0.959633602
785,785,166808000,REGION XIII (Caraga),SURIGAO DEL SUR,CORTES,8.770900557,51.78197065,0.938691698,72.48250875,4.666475809,50.60866283,49.45731886,86.84012066,98.04550025,1.280266137
786,786,166810000,REGION XIII (Caraga),SURIGAO DEL SUR,LANUZA,6.235107228,34.60490463,1.350277998,75.65246675,5.20794305,50.27581783,31.85067514,86.08449296,98.4167986,2.043288055
787,787,166811000,REGION XIII (Caraga),SURIGAO DEL SUR,LIANGA,17.65673852,38.70967742,5.117656739,86.44877743,6.009721608,53.68403676,14.2833635,91.4623809,98.60305835,46.67920692
788,788,166813000,REGION XIII (Caraga),SURIGAO DEL SUR,MADRID,1.063829787,51.49700599,1.887439945,40.03667033,9.224694903,43.52414455,2.367879204,90.18590291,97.95046968,0.066033705
789,789,166814000,REGION XIII (Caraga),SURIGAO DEL SUR,MARIHATAG,6.328036322,46.63212435,4.653802497,71.04221636,5.707762557,51.17918371,50.36889898,93.12560752,98.93617021,2.404144523
790,790,166815000,REGION XIII (Caraga),SURIGAO DEL SUR,SAN AGUSTIN,21.85823214,36.96202532,1.38378989,86.16648412,7.058823529,52.75335098,25.92487998,90.5790421,99.00346811,1.445314547
791,791,166816000,REGION XIII (Caraga),SURIGAO DEL SUR,SAN MIGUEL,24.9724028,38.32116788,3.630565436,70.44075216,23.39133954,50.26653103,20.99840549,83.99847483,99.07499347,1.310330432
792,792,166818000,REGION XIII (Caraga),SURIGAO DEL SUR,TAGO,9.198388983,75.48902196,1.740938028,38.00683244,5.218251515,49.77109787,28.30973106,93.6624303,97.98182796,0.367798604
793,793,166819000,REGION XIII (Caraga),SURIGAO DEL SUR,CITY OF TANDAG (Capital),12.99756296,52.6642984,4.214053615,44.22112706,6.415237373,50.8762124,49.88830219,90.92505855,97.29259811,0.720930652
794,794,168501000,REGION XIII (Caraga),DINAGAT ISLANDS,BASILISA (RIZAL),24.77714749,62.62135922,2.572933549,66.5901567,5.46875,47.1542588,49.39222042,87.45119306,99.35195228,0.348211148
795,795,168502000,REGION XIII (Caraga),DINAGAT ISLANDS,CAGDIANAO,19.70321517,78.21011673,1.868645232,48.01534153,5.348024725,47.5874322,49.79389942,82.74036173,98.33412661,1.826656235
796,796,168503000,REGION XIII (Caraga),DINAGAT ISLANDS,DINAGAT,46.97525206,43.08300395,2.153987168,25.82806816,5.14483355,47.07544504,53.29972502,81.65914221,98.8807374,0.34909312
797,797,168504000,REGION XIII (Caraga),DINAGAT ISLANDS,LIBJO (ALBOR),18.00098232,70.78280044,1.399803536,68.76844647,5.828864537,54.14201183,69.3762279,82.16432866,98.07995495,1.387399284
798,798,168505000,REGION XIII (Caraga),DINAGAT ISLANDS,LORETO,5.431309904,47.87535411,1.095390233,33.62378268,10.21077283,45.10104103,29.8950251,66.43033623,98.57127511,3.920699396
799,799,168506000,REGION XIII (Caraga),DINAGAT ISLANDS,SAN JOSE (Capital),28.7152161,51.86335404,2.407736333,79.05001573,5.479452055,51.59931552,33.1359779,89.02026412,98.67573762,0.253856531
800,800,168507000,REGION XIII (Caraga),DINAGAT ISLANDS,TUBAJON,6.38185654,55.90909091,0.949367089,33.91748813,13.79310345,48.84530792,45.04219409,87.27646206,98.96085065,2.746622471
801,801,54109000,REGION V (BICOL REGION),MASBATE,ESPERANZA,79.32139995,65.05050505,1.335826877,51.12608721,6.182212581,46.23274897,54.47502004,90.97903953,99.57453684,0.000281121
802,802,54116000,REGION V (BICOL REGION),MASBATE,PIO V. CORPUZ (LIMBUHAN),70.73991031,70.60270603,5.403587444,43.87652836,5.135079398,46.4139265,62.60089686,87.96264417,99.3503026,45.50736154
803,803,72211000,REGION VII (CENTRAL VISAYAS),CEBU,CITY OF BOGO,35.36024845,40.12875536,2.428571429,53.75164745,24.01170258,47.51933427,3.627329193,94.04249872,97.4859191,45.51825287
804,804,72213000,REGION VII (CENTRAL VISAYAS),CEBU,BORBON,27.64519839,81.61470823,0.905692927,59.15696276,6.740412979,42.53483103,0.790684301,91.83292187,97.6327197,0.003299593
805,805,72221000,REGION VII (CENTRAL VISAYAS),CEBU,DAANBANTAYAN,48.19458375,65.6424581,1.342917642,78.04947823,11.4441703,54.49827327,3.465953416,94.0885941,97.94385882,45.51081715
806,806,72228000,REGION VII (CENTRAL VISAYAS),CEBU,MADRIDEJOS,45.79934747,56.44444444,3.955954323,65.20796675,13.64378196,60.18234693,2.824225122,89.30247879,98.57805594,3.41E-05
807,807,72243000,REGION VII (CENTRAL VISAYAS),CEBU,SAN REMIGIO,44.3940269,65.86402266,2.05428595,32.69541248,12.93614794,50.8067678,11.51720155,93.85131261,97.90816061,45.4998564
808,808,72244000,REGION VII (CENTRAL VISAYAS),CEBU,SANTA FE,66.29088379,38.41961853,1.071677105,51.84609529,2.823471643,47.14322185,3.646485734,84.93514666,98.68894871,0
809,809,72247000,REGION VII (CENTRAL VISAYAS),CEBU,SOGOD,39.34307626,64.33333333,1.331211113,47.86506408,7.399169632,43.70791034,0.709014614,89.80004557,97.72701379,0.003003068
810,810,72248000,REGION VII (CENTRAL VISAYAS),CEBU,TABOGON,28.43123893,62.56830601,2.289764209,72.43560913,5.502150266,50.37964004,12.70273954,89.29077423,97.7904801,0.009750517
811,811,72249000,REGION VII (CENTRAL VISAYAS),CEBU,TABUELAN,11.44754835,65.54054054,2.344207853,42.12194585,10.14206788,46.89178303,0.89861301,91.87598529,98.37300039,0.003792002
812,812,83713000,REGION VIII (EASTERN VISAYAS),LEYTE,CALUBIAN,53.32344947,68.84297521,2.594514455,86.01099182,10.24186324,54.46709917,1.828514949,87.12793988,99.04704382,0.006607248
813,813,83722000,REGION VIII (EASTERN VISAYAS),LEYTE,ISABEL,21.0147197,26.81992337,3.632947072,56.65497896,7.65578635,52.54462801,0.344503602,97.49547053,97.0627731,0.010283049
814,814,83729000,REGION VIII (EASTERN VISAYAS),LEYTE,LEYTE,22.92333773,67.20338983,1.808250141,96.47150393,9.046499005,49.45575012,0.885289132,93.06331357,99.18797214,45.77675445
815,815,83733000,REGION VIII (EASTERN VISAYAS),LEYTE,MATAG-OB,30.82761998,42.90348743,1.077375122,93.63045381,7.743480575,55.33678756,0.759059745,90.86159038,98.53128637,0.005211501
816,816,83740000,REGION VIII (EASTERN VISAYAS),LEYTE,PALOMPON,30.8352081,58.46994536,1.392013498,84.15033209,7.299787385,52.26051698,1.912260967,91.56796532,98.14850162,0.006995885
817,817,83742000,REGION VIII (EASTERN VISAYAS),LEYTE,SAN ISIDRO,89.80362538,67.82407407,12.1978852,91.43127067,6.469874646,51.79115301,4.607250755,90.46806359,99.1814418,0.129841127
818,818,83745000,REGION VIII (EASTERN VISAYAS),LEYTE,TABANGO,53.51452671,93.90402075,1.874414246,76.86845765,9.614243323,50.51783659,8.24742268,90.52785495,99.03335235,0.018813398
819,819,83751000,REGION VIII (EASTERN VISAYAS),LEYTE,VILLABA,51.13507378,75.83412774,0.908059024,33.07008885,5.569493226,50.08739561,1.078320091,95.00131293,98.44119262,0.022820453
820,820,87801000,REGION VIII (EASTERN VISAYAS),BILIRAN,ALMERIA,0.728029121,67.96116505,0.572022881,75.96083231,6.295264624,51.41715116,47.73790952,90.6908147,98.70214147,45.68043236
821,821,87806000,REGION VIII (EASTERN VISAYAS),BILIRAN,KAWAYAN,1.284934147,58.05714286,1.252810793,95.88664787,7.806573957,55.57354052,18.95277867,92.99689518,99.29525405,45.55732769
822,822,87808000,REGION VIII (EASTERN VISAYAS),BILIRAN,NAVAL (Capital),15.37750792,39.10969793,2.402323126,84.51167469,8.466741826,51.01961462,14.1499472,94.18117867,98.68902216,45.50908562
823,823,72236000,REGION VII (CENTRAL VISAYAS),CEBU,PILAR,0.268096515,0,2.451168135,66.82229065,6.907037359,53.87545788,2.91076216,87.70781747,98.79731164,0
824,824,82612000,REGION VIII (EASTERN VISAYAS),EASTERN SAMAR,LAWAAN,6.415516598,50.69767442,4.513241328,43.79687904,6.822395254,53.75261506,2.536367027,,99.01114425,48.90664053
825,825,83702000,REGION VIII (EASTERN VISAYAS),LEYTE,ALANGALANG,44.31970509,58.23846615,4.616286863,74.32005782,7.772925764,54.12360325,19.31132708,93.06444992,98.86963357,0.000301028
826,826,83703000,REGION VIII (EASTERN VISAYAS),LEYTE,ALBUERA,15.82474227,54.71698113,3.930412371,48.48567119,8.129543952,52.14927436,0.914948454,92.97677631,97.87835621,0.208678417
827,827,83705000,REGION VIII (EASTERN VISAYAS),LEYTE,BABATNGON,17.94258373,62.4652456,9.74025974,46.00772933,8.634663342,49.77808519,0.512645249,95.04982552,99.00348959,1.56373843
828,828,83706000,REGION VIII (EASTERN VISAYAS),LEYTE,BARUGO,24.30679423,41.66138237,3.064699205,42.06083344,5.200388296,51.7992326,0.324306794,92.42820792,98.93810773,0.000632994
829,829,83714000,REGION VIII (EASTERN VISAYAS),LEYTE,CAPOOCAN,32.82226008,36.99369937,6.785917093,89.91877375,8.280337443,59.56619925,4.145371948,89.74030996,99.03620192,47.079428
830,830,83715000,REGION VIII (EASTERN VISAYAS),LEYTE,CARIGARA,50.88740458,45.34711965,4.484732824,77.36243375,5.850404955,54.60148988,14.71374046,91.87457396,98.93660532,0.006213247
831,831,83717000,REGION VIII (EASTERN VISAYAS),LEYTE,DAGAMI,58.90879479,74.41860465,0.863192182,76.48827856,6.396278529,52.52531233,1.123778502,90.22960708,98.99457717,0.014762706
832,832,83718000,REGION VIII (EASTERN VISAYAS),LEYTE,DULAG,10.19913602,44.50549451,2.022969129,54.86689649,5.928535481,48.47671606,3.550732273,92.6384778,99.02325581,0.008075268
833,833,83723000,REGION VIII (EASTERN VISAYAS),LEYTE,JARO,43.77828054,60.03411029,1.522007404,94.16901274,6.652490887,54.15731164,6.06746195,90.16643904,98.67020029,0.021826562
834,834,83724000,REGION VIII (EASTERN VISAYAS),LEYTE,JAVIER (BUGHO),17.80544296,53.21428571,5.761436016,69.10787502,8.776675684,53.37867486,11.98610307,78.66346192,98.95358516,45.51324773
835,835,83725000,REGION VIII (EASTERN VISAYAS),LEYTE,JULITA,20.45055588,64.18918919,2.047981276,33.6094834,5.527638191,44.12792545,1.258045641,89.75784041,98.94503427,0.002482471
836,836,83726000,REGION VIII (EASTERN VISAYAS),LEYTE,KANANGA,30.35730773,69.16666667,1.403379189,94.63641861,10.54719941,53.58747593,10.14680085,93.17012815,98.12991604,45.61482533
837,837,83728000,REGION VIII (EASTERN VISAYAS),LEYTE,LA PAZ,12.90123457,40.9221902,3.127572016,46.17710362,6.30881095,48.0543202,4.218106996,80.90212199,98.88643711,45.5277001
838,838,83730000,REGION VIII (EASTERN VISAYAS),LEYTE,MACARTHUR,12.09944751,55.54668795,1.187845304,83.39490831,8.945513689,50.44860015,13.92265193,86.0638348,98.93922964,45.50720322
839,839,83735000,REGION VIII (EASTERN VISAYAS),LEYTE,MAYORGA,49.75407714,47.07379135,0.595392182,25.11879699,6.715506716,48.40420403,2.718094745,87.20354292,99.11427073,0.021499559
840,840,83736000,REGION VIII (EASTERN VISAYAS),LEYTE,MERIDA,28.35497835,41.30612245,1.948051948,55.71155073,7.616179002,47.86634461,0.721500722,92.98128118,98.16495329,0.008763628
841,841,83738000,REGION VIII (EASTERN VISAYAS),LEYTE,ORMOC CITY,15.72932649,44.2331542,1.904661129,55.62936662,8.688072879,50.74122541,5.634622507,91.66919054,97.25420685,45.58278336
842,842,83739000,REGION VIII (EASTERN VISAYAS),LEYTE,PALO,40.78838174,47.35576923,1.858921162,71.24472614,7.446534398,48.38184348,16.52282158,96.67110197,98.25843659,0.021420066
843,843,83741000,REGION VIII (EASTERN VISAYAS),LEYTE,PASTRANA,26.14724331,66.25222025,3.433476395,97.89305545,14.6941285,52.08618757,0.330141961,88.53333333,98.70569937,0.001268297
844,844,83743000,REGION VIII (EASTERN VISAYAS),LEYTE,SAN MIGUEL,28.08292946,54.16238438,3.715670436,97.14019995,8.826972606,49.84380742,1.992460959,93.01235839,99.06952431,0.006339689
845,845,83744000,REGION VIII (EASTERN VISAYAS),LEYTE,SANTA FE,59.73813421,51.52439024,1.26256722,73.78331855,6.651884701,48.70986476,0.116904372,90.5083419,98.78190548,0.000412445
846,846,83746000,REGION VIII (EASTERN VISAYAS),LEYTE,TABONTABON,14.54287068,46.85165422,0.805305542,39.98509211,5.207877462,52.60235947,2.179062056,91.16840373,99.19671546,0
847,847,83747000,REGION VIII (EASTERN VISAYAS),LEYTE,TACLOBAN CITY (Capital),51.11018332,25.98684211,14.19896003,77.86879111,7.436263214,50.71921899,13.31840437,93.9439043,97.81030943,0.172506778
848,848,83748000,REGION VIII (EASTERN VISAYAS),LEYTE,TANAUAN,41.82045367,54.48430493,1.662821992,61.24157844,7.167197977,51.79145949,7.631680123,80.48018029,98.78185666,0.008422523
849,849,83749000,REGION VIII (EASTERN VISAYAS),LEYTE,TOLOSA,52.13835008,64.43298969,1.472306614,85.03435284,5.666192508,52.78597466,1.285347044,95.4302226,98.70817046,0.015591964
850,850,83750000,REGION VIII (EASTERN VISAYAS),LEYTE,TUNGA,33.13686968,22.77227723,1.37524558,44.32868672,3.439153439,53.5959283,44.72822528,90.50632911,98.44409283,0.00017932
851,851,86002000,REGION VIII (EASTERN VISAYAS),SAMAR (WESTERN SAMAR),BASEY,38.75875067,61.92630899,1.978998384,79.96129224,11.62992321,51.37129333,7.067851373,,98.97695436,45.70207555
852,852,86004000,REGION VIII (EASTERN VISAYAS),SAMAR (WESTERN SAMAR),CALBIGA,51.99335548,60.90909091,2.657807309,13.7191358,5.899900563,55.26815377,31.9269103,,98.90224518,0.015666497
853,853,86005000,REGION VIII (EASTERN VISAYAS),SAMAR (WESTERN SAMAR),CITY OF CATBALOGAN (Capital),23.86249926,70.74468085,7.693213256,79.21063846,6.879693564,54.26331787,28.9658014,,98.03304179,45.50445296
854,854,86006000,REGION VIII (EASTERN VISAYAS),SAMAR (WESTERN SAMAR),DARAM,27.09937226,43.44660194,2.937344546,57.93538038,7.121866897,52.78365831,45.5051522,,99.40780421,0.009258738
